Cs;P20;P40;P60;P80;T2;T5;T10
0.834;0.77625;0.11618;-0.37338;-0.85555;-0.13748;0.77625;1.33736
0.835;0.77614;0.11601;-0.37351;-0.85553;-0.13764;0.77614;1.33738
0.836;0.77604;0.11584;-0.37364;-0.85551;-0.1378;0.77604;1.33741
0.837;0.77593;0.11567;-0.37377;-0.8555;-0.13796;0.77593;1.33744
0.838;0.77582;0.1155;-0.3739;-0.85548;-0.13812;0.77582;1.33746
0.839;0.77571;0.11533;-0.37403;-0.85546;-0.13828;0.77571;1.33749
0.84;0.77561;0.11515;-0.37416;-0.85544;-0.13844;0.77561;1.33751
0.841;0.7755;0.11498;-0.37429;-0.85543;-0.1386;0.7755;1.33754
0.842;0.77539;0.11481;-0.37442;-0.85541;-0.13876;0.77539;1.33757
0.843;0.77528;0.11464;-0.37455;-0.85539;-0.13892;0.77528;1.33759
0.844;0.77517;0.11447;-0.37468;-0.85538;-0.13908;0.77517;1.33762
0.845;0.77507;0.1143;-0.3748;-0.85536;-0.13925;0.77507;1.33764
0.846;0.77496;0.11413;-0.37493;-0.85534;-0.13941;0.77496;1.33767
0.847;0.77485;0.11396;-0.37506;-0.85532;-0.13957;0.77485;1.33769
0.848;0.77474;0.11378;-0.37519;-0.8553;-0.13973;0.77474;1.33772
0.849;0.77463;0.11361;-0.37532;-0.85529;-0.13989;0.77463;1.33774
0.85;0.77453;0.11344;-0.37545;-0.85527;-0.14005;0.77453;1.33777
0.851;0.77442;0.11327;-0.37558;-0.85525;-0.14021;0.77442;1.33779
0.852;0.77431;0.1131;-0.37571;-0.85523;-0.14037;0.77431;1.33782
0.853;0.7742;0.11293;-0.37584;-0.85521;-0.14053;0.7742;1.33784
0.854;0.77409;0.11276;-0.37597;-0.8552;-0.14069;0.77409;1.33787
0.855;0.77398;0.11258;-0.3761;-0.85518;-0.14085;0.77398;1.33789
0.856;0.77387;0.11241;-0.37622;-0.85516;-0.14101;0.77387;1.33791
0.857;0.77377;0.11224;-0.37635;-0.85514;-0.14117;0.77377;1.33794
0.858;0.77366;0.11207;-0.37648;-0.85512;-0.14133;0.77366;1.33796
0.859;0.77355;0.1119;-0.37661;-0.8551;-0.1415;0.77355;1.33799
0.86;0.77344;0.11173;-0.37674;-0.85508;-0.14166;0.77344;1.33801
0.861;0.77333;0.11156;-0.37687;-0.85507;-0.14182;0.77333;1.33803
0.862;0.77322;0.11138;-0.377;-0.85505;-0.14198;0.77322;1.33806
0.863;0.77311;0.11121;-0.37712;-0.85503;-0.14214;0.77311;1.33808
0.864;0.773;0.11104;-0.37725;-0.85501;-0.1423;0.773;1.33811
0.865;0.77289;0.11087;-0.37738;-0.85499;-0.14246;0.77289;1.33813
0.866;0.77278;0.1107;-0.37751;-0.85497;-0.14262;0.77278;1.33815
0.867;0.77267;0.11053;-0.37764;-0.85495;-0.14278;0.77267;1.33818
0.868;0.77256;0.11036;-0.37777;-0.85493;-0.14294;0.77256;1.3382
0.869;0.77245;0.11018;-0.3779;-0.85491;-0.1431;0.77245;1.33822
0.87;0.77234;0.11001;-0.37802;-0.85489;-0.14326;0.77234;1.33824
0.871;0.77224;0.10984;-0.37815;-0.85487;-0.14342;0.77224;1.33827
0.872;0.77213;0.10967;-0.37828;-0.85485;-0.14358;0.77213;1.33829
0.873;0.77202;0.1095;-0.37841;-0.85483;-0.14374;0.77202;1.33831
0.874;0.77191;0.10933;-0.37854;-0.85481;-0.1439;0.77191;1.33833
0.875;0.7718;0.10915;-0.37866;-0.85479;-0.14406;0.7718;1.33836
0.876;0.77169;0.10898;-0.37879;-0.85477;-0.14422;0.77169;1.33838
0.877;0.77158;0.10881;-0.37892;-0.85475;-0.14438;0.77158;1.3384
0.878;0.77146;0.10864;-0.37905;-0.85473;-0.14454;0.77146;1.33842
0.879;0.77135;0.10847;-0.37918;-0.85471;-0.1447;0.77135;1.33845
0.88;0.77124;0.1083;-0.3793;-0.85469;-0.14486;0.77124;1.33847
0.881;0.77113;0.10812;-0.37943;-0.85467;-0.14502;0.77113;1.33849
0.882;0.77102;0.10795;-0.37956;-0.85465;-0.14518;0.77102;1.33851
0.883;0.77091;0.10778;-0.37969;-0.85463;-0.14534;0.77091;1.33853
0.884;0.7708;0.10761;-0.37982;-0.85461;-0.1455;0.7708;1.33855
0.885;0.77069;0.10744;-0.37994;-0.85459;-0.14566;0.77069;1.33858
0.886;0.77058;0.10727;-0.38007;-0.85456;-0.14582;0.77058;1.3386
0.887;0.77047;0.10709;-0.3802;-0.85454;-0.14599;0.77047;1.33862
0.888;0.77036;0.10692;-0.38033;-0.85452;-0.14615;0.77036;1.33864
0.889;0.77025;0.10675;-0.38045;-0.8545;-0.14631;0.77025;1.33866
0.89;0.77014;0.10658;-0.38058;-0.85448;-0.14647;0.77014;1.33868
0.891;0.77003;0.10641;-0.38071;-0.85446;-0.14663;0.77003;1.3387
0.892;0.76992;0.10624;-0.38084;-0.85444;-0.14679;0.76992;1.33872
0.893;0.7698;0.10606;-0.38096;-0.85441;-0.14695;0.7698;1.33874
0.894;0.76969;0.10589;-0.38109;-0.85439;-0.14711;0.76969;1.33877
0.895;0.76958;0.10572;-0.38122;-0.85437;-0.14727;0.76958;1.33879
0.896;0.76947;0.10555;-0.38134;-0.85435;-0.14743;0.76947;1.33881
0.897;0.76936;0.10538;-0.38147;-0.85433;-0.14759;0.76936;1.33883
0.898;0.76925;0.1052;-0.3816;-0.85431;-0.14775;0.76925;1.33885
0.899;0.76914;0.10503;-0.38173;-0.85428;-0.14791;0.76914;1.33887
0.9;0.76902;0.10486;-0.38185;-0.85426;-0.14807;0.76902;1.33889
0.901;0.76891;0.10469;-0.38198;-0.85424;-0.14823;0.76891;1.33891
0.902;0.7688;0.10452;-0.38211;-0.85422;-0.14839;0.7688;1.33893
0.903;0.76869;0.10435;-0.38223;-0.85419;-0.14855;0.76869;1.33895
0.904;0.76858;0.10417;-0.38236;-0.85417;-0.14871;0.76858;1.33897
0.905;0.76846;0.104;-0.38249;-0.85415;-0.14886;0.76846;1.33899
0.906;0.76835;0.10383;-0.38261;-0.85413;-0.14902;0.76835;1.339
0.907;0.76824;0.10366;-0.38274;-0.8541;-0.14918;0.76824;1.33902
0.908;0.76813;0.10349;-0.38287;-0.85408;-0.14934;0.76813;1.33904
0.909;0.76802;0.10331;-0.38299;-0.85406;-0.1495;0.76802;1.33906
0.91;0.7679;0.10314;-0.38312;-0.85403;-0.14966;0.7679;1.33908
0.911;0.76779;0.10297;-0.38325;-0.85401;-0.14982;0.76779;1.3391
0.912;0.76768;0.1028;-0.38337;-0.85399;-0.14998;0.76768;1.33912
0.913;0.76757;0.10263;-0.3835;-0.85396;-0.15014;0.76757;1.33914
0.914;0.76745;0.10245;-0.38363;-0.85394;-0.1503;0.76745;1.33916
0.915;0.76734;0.10228;-0.38375;-0.85392;-0.15046;0.76734;1.33917
0.916;0.76723;0.10211;-0.38388;-0.85389;-0.15062;0.76723;1.33919
0.917;0.76712;0.10194;-0.38401;-0.85387;-0.15078;0.76712;1.33921
0.918;0.767;0.10177;-0.38413;-0.85385;-0.15094;0.767;1.33923
0.919;0.76689;0.10159;-0.38426;-0.85382;-0.1511;0.76689;1.33925
0.92;0.76678;0.10142;-0.38438;-0.8538;-0.15126;0.76678;1.33927
0.921;0.76666;0.10125;-0.38451;-0.85377;-0.15142;0.76666;1.33928
0.922;0.76655;0.10108;-0.38464;-0.85375;-0.15158;0.76655;1.3393
0.923;0.76644;0.10091;-0.38476;-0.85373;-0.15174;0.76644;1.33932
0.924;0.76632;0.10073;-0.38489;-0.8537;-0.1519;0.76632;1.33934
0.925;0.76621;0.10056;-0.38501;-0.85368;-0.15206;0.76621;1.33935
0.926;0.7661;0.10039;-0.38514;-0.85365;-0.15222;0.7661;1.33937
0.927;0.76598;0.10022;-0.38527;-0.85363;-0.15238;0.76598;1.33939
0.928;0.76587;0.10005;-0.38539;-0.8536;-0.15254;0.76587;1.33941
0.929;0.76576;0.09987;-0.38552;-0.85358;-0.1527;0.76576;1.33942
0.93;0.76564;0.0997;-0.38564;-0.85355;-0.15286;0.76564;1.33944
0.931;0.76553;0.09953;-0.38577;-0.85353;-0.15301;0.76553;1.33946
0.932;0.76542;0.09936;-0.3859;-0.8535;-0.15317;0.76542;1.33947
0.933;0.7653;0.09919;-0.38602;-0.85348;-0.15333;0.7653;1.33949
0.934;0.76519;0.09901;-0.38615;-0.85345;-0.15349;0.76519;1.33951
0.935;0.76507;0.09884;-0.38627;-0.85343;-0.15365;0.76507;1.33952
0.936;0.76496;0.09867;-0.3864;-0.8534;-0.15381;0.76496;1.33954
0.937;0.76485;0.0985;-0.38652;-0.85338;-0.15397;0.76485;1.33956
0.938;0.76473;0.09832;-0.38665;-0.85335;-0.15413;0.76473;1.33957
0.939;0.76462;0.09815;-0.38677;-0.85333;-0.15429;0.76462;1.33959
0.94;0.7645;0.09798;-0.3869;-0.8533;-0.15445;0.7645;1.33961
0.941;0.76439;0.09781;-0.38702;-0.85328;-0.15461;0.76439;1.33962
0.942;0.76427;0.09764;-0.38715;-0.85325;-0.15477;0.76427;1.33964
0.943;0.76416;0.09746;-0.38727;-0.85322;-0.15493;0.76416;1.33965
0.944;0.76404;0.09729;-0.3874;-0.8532;-0.15509;0.76404;1.33967
0.945;0.76393;0.09712;-0.38752;-0.85317;-0.15524;0.76393;1.33968
0.946;0.76382;0.09695;-0.38765;-0.85315;-0.1554;0.76382;1.3397
0.947;0.7637;0.09677;-0.38777;-0.85312;-0.15556;0.7637;1.33972
0.948;0.76359;0.0966;-0.3879;-0.85309;-0.15572;0.76359;1.33973
0.949;0.76347;0.09643;-0.38802;-0.85307;-0.15588;0.76347;1.33975
0.95;0.76336;0.09626;-0.38815;-0.85304;-0.15604;0.76336;1.33976
0.951;0.76324;0.09608;-0.38827;-0.85301;-0.1562;0.76324;1.33978
0.952;0.76313;0.09591;-0.3884;-0.85299;-0.15636;0.76313;1.33979
0.953;0.76301;0.09574;-0.38852;-0.85296;-0.15652;0.76301;1.33981
0.954;0.7629;0.09557;-0.38865;-0.85293;-0.15668;0.7629;1.33982
0.955;0.76278;0.0954;-0.38877;-0.85291;-0.15684;0.76278;1.33984
0.956;0.76266;0.09522;-0.3889;-0.85288;-0.15699;0.76266;1.33985
0.957;0.76255;0.09505;-0.38902;-0.85285;-0.15715;0.76255;1.33986
0.958;0.76243;0.09488;-0.38915;-0.85283;-0.15731;0.76243;1.33988
0.959;0.76232;0.09471;-0.38927;-0.8528;-0.15747;0.76232;1.33989
0.96;0.7622;0.09453;-0.3894;-0.85277;-0.15763;0.7622;1.33991
0.961;0.76209;0.09436;-0.38952;-0.85274;-0.15779;0.76209;1.33992
0.962;0.76197;0.09419;-0.38965;-0.85272;-0.15795;0.76197;1.33993
0.963;0.76185;0.09402;-0.38977;-0.85269;-0.15811;0.76185;1.33995
0.964;0.76174;0.09384;-0.38989;-0.85266;-0.15826;0.76174;1.33996
0.965;0.76162;0.09367;-0.39002;-0.85263;-0.15842;0.76162;1.33998
0.966;0.76151;0.0935;-0.39014;-0.85261;-0.15858;0.76151;1.33999
0.967;0.76139;0.09333;-0.39027;-0.85258;-0.15874;0.76139;1.34
0.968;0.76127;0.09315;-0.39039;-0.85255;-0.1589;0.76127;1.34002
0.969;0.76116;0.09298;-0.39051;-0.85252;-0.15906;0.76116;1.34003
0.97;0.76104;0.09281;-0.39064;-0.85249;-0.15922;0.76104;1.34004
0.971;0.76093;0.09264;-0.39076;-0.85246;-0.15938;0.76093;1.34006
0.972;0.76081;0.09246;-0.39089;-0.85244;-0.15953;0.76081;1.34007
0.973;0.76069;0.09229;-0.39101;-0.85241;-0.15969;0.76069;1.34008
0.974;0.76058;0.09212;-0.39113;-0.85238;-0.15985;0.76058;1.34009
0.975;0.76046;0.09195;-0.39126;-0.85235;-0.16001;0.76046;1.34011
0.976;0.76034;0.09177;-0.39138;-0.85232;-0.16017;0.76034;1.34012
0.977;0.76023;0.0916;-0.39151;-0.85229;-0.16033;0.76023;1.34013
0.978;0.76011;0.09143;-0.39163;-0.85226;-0.16049;0.76011;1.34014
0.979;0.75999;0.09126;-0.39175;-0.85224;-0.16064;0.75999;1.34016
0.98;0.75988;0.09108;-0.39188;-0.85221;-0.1608;0.75988;1.34017
0.981;0.75976;0.09091;-0.392;-0.85218;-0.16096;0.75976;1.34018
0.982;0.75964;0.09074;-0.39212;-0.85215;-0.16112;0.75964;1.34019
0.983;0.75952;0.09057;-0.39225;-0.85212;-0.16128;0.75952;1.3402
0.984;0.75941;0.09039;-0.39237;-0.85209;-0.16144;0.75941;1.34022
0.985;0.75929;0.09022;-0.39249;-0.85206;-0.1616;0.75929;1.34023
0.986;0.75917;0.09005;-0.39262;-0.85203;-0.16175;0.75917;1.34024
0.987;0.75906;0.08988;-0.39274;-0.852;-0.16191;0.75906;1.34025
0.988;0.75894;0.0897;-0.39286;-0.85197;-0.16207;0.75894;1.34026
0.989;0.75882;0.08953;-0.39299;-0.85194;-0.16223;0.75882;1.34027
0.99;0.7587;0.08936;-0.39311;-0.85191;-0.16239;0.7587;1.34029
0.991;0.75858;0.08919;-0.39323;-0.85188;-0.16255;0.75858;1.3403
0.992;0.75847;0.08901;-0.39336;-0.85185;-0.1627;0.75847;1.34031
0.993;0.75835;0.08884;-0.39348;-0.85182;-0.16286;0.75835;1.34032
0.994;0.75823;0.08867;-0.3936;-0.85179;-0.16302;0.75823;1.34033
0.995;0.75811;0.08849;-0.39372;-0.85176;-0.16318;0.75811;1.34034
0.996;0.758;0.08832;-0.39385;-0.85173;-0.16334;0.758;1.34035
0.997;0.75788;0.08815;-0.39397;-0.8517;-0.1635;0.75788;1.34036
0.998;0.75776;0.08798;-0.39409;-0.85167;-0.16365;0.75776;1.34037
0.999;0.75764;0.0878;-0.39422;-0.85164;-0.16381;0.75764;1.34038
1;0.75752;0.08763;-0.39434;-0.85161;-0.16397;0.75752;1.34039
1.001;0.7574;0.08746;-0.39446;-0.85158;-0.16413;0.7574;1.3404
1.002;0.75729;0.08729;-0.39458;-0.85154;-0.16429;0.75729;1.34041
1.003;0.75717;0.08711;-0.39471;-0.85151;-0.16444;0.75717;1.34042
1.004;0.75705;0.08694;-0.39483;-0.85148;-0.1646;0.75705;1.34043
1.005;0.75693;0.08677;-0.39495;-0.85145;-0.16476;0.75693;1.34044
1.006;0.75681;0.08659;-0.39507;-0.85142;-0.16492;0.75681;1.34045
1.007;0.75669;0.08642;-0.3952;-0.85139;-0.16508;0.75669;1.34046
1.008;0.75657;0.08625;-0.39532;-0.85136;-0.16523;0.75657;1.34047
1.009;0.75646;0.08608;-0.39544;-0.85133;-0.16539;0.75646;1.34048
1.01;0.75634;0.0859;-0.39556;-0.85129;-0.16555;0.75634;1.34049
1.011;0.75622;0.08573;-0.39569;-0.85126;-0.16571;0.75622;1.3405
1.012;0.7561;0.08556;-0.39581;-0.85123;-0.16587;0.7561;1.34051
1.013;0.75598;0.08539;-0.39593;-0.8512;-0.16602;0.75598;1.34052
1.014;0.75586;0.08521;-0.39605;-0.85117;-0.16618;0.75586;1.34052
1.015;0.75574;0.08504;-0.39617;-0.85113;-0.16634;0.75574;1.34053
1.016;0.75562;0.08487;-0.3963;-0.8511;-0.1665;0.75562;1.34054
1.017;0.7555;0.08469;-0.39642;-0.85107;-0.16665;0.7555;1.34055
1.018;0.75538;0.08452;-0.39654;-0.85104;-0.16681;0.75538;1.34056
1.019;0.75526;0.08435;-0.39666;-0.851;-0.16697;0.75526;1.34057
1.02;0.75514;0.08418;-0.39678;-0.85097;-0.16713;0.75514;1.34058
1.021;0.75502;0.084;-0.3969;-0.85094;-0.16729;0.75502;1.34058
1.022;0.7549;0.08383;-0.39703;-0.85091;-0.16744;0.7549;1.34059
1.023;0.75478;0.08366;-0.39715;-0.85087;-0.1676;0.75478;1.3406
1.024;0.75466;0.08348;-0.39727;-0.85084;-0.16776;0.75466;1.34061
1.025;0.75455;0.08331;-0.39739;-0.85081;-0.16792;0.75455;1.34061
1.026;0.75443;0.08314;-0.39751;-0.85078;-0.16807;0.75443;1.34062
1.027;0.75431;0.08297;-0.39763;-0.85074;-0.16823;0.75431;1.34063
1.028;0.75419;0.08279;-0.39776;-0.85071;-0.16839;0.75419;1.34064
1.029;0.75406;0.08262;-0.39788;-0.85068;-0.16855;0.75406;1.34064
1.03;0.75394;0.08245;-0.398;-0.85064;-0.1687;0.75394;1.34065
1.031;0.75382;0.08227;-0.39812;-0.85061;-0.16886;0.75382;1.34066
1.032;0.7537;0.0821;-0.39824;-0.85058;-0.16902;0.7537;1.34067
1.033;0.75358;0.08193;-0.39836;-0.85054;-0.16918;0.75358;1.34067
1.034;0.75346;0.08176;-0.39848;-0.85051;-0.16933;0.75346;1.34068
1.035;0.75334;0.08158;-0.3986;-0.85047;-0.16949;0.75334;1.34069
1.036;0.75322;0.08141;-0.39873;-0.85044;-0.16965;0.75322;1.34069
1.037;0.7531;0.08124;-0.39885;-0.85041;-0.16981;0.7531;1.3407
1.038;0.75298;0.08106;-0.39897;-0.85037;-0.16996;0.75298;1.34071
1.039;0.75286;0.08089;-0.39909;-0.85034;-0.17012;0.75286;1.34071
1.04;0.75274;0.08072;-0.39921;-0.8503;-0.17028;0.75274;1.34072
1.041;0.75262;0.08054;-0.39933;-0.85027;-0.17044;0.75262;1.34073
1.042;0.7525;0.08037;-0.39945;-0.85023;-0.17059;0.7525;1.34073
1.043;0.75238;0.0802;-0.39957;-0.8502;-0.17075;0.75238;1.34074
1.044;0.75225;0.08003;-0.39969;-0.85017;-0.17091;0.75225;1.34074
1.045;0.75213;0.07985;-0.39981;-0.85013;-0.17106;0.75213;1.34075
1.046;0.75201;0.07968;-0.39993;-0.8501;-0.17122;0.75201;1.34076
1.047;0.75189;0.07951;-0.40005;-0.85006;-0.17138;0.75189;1.34076
1.048;0.75177;0.07933;-0.40017;-0.85003;-0.17154;0.75177;1.34077
1.049;0.75165;0.07916;-0.4003;-0.84999;-0.17169;0.75165;1.34077
1.05;0.75153;0.07899;-0.40042;-0.84996;-0.17185;0.75153;1.34078
1.051;0.75141;0.07881;-0.40054;-0.84992;-0.17201;0.75141;1.34078
1.052;0.75128;0.07864;-0.40066;-0.84989;-0.17217;0.75128;1.34079
1.053;0.75116;0.07847;-0.40078;-0.84985;-0.17232;0.75116;1.34079
1.054;0.75104;0.07829;-0.4009;-0.84981;-0.17248;0.75104;1.3408
1.055;0.75092;0.07812;-0.40102;-0.84978;-0.17264;0.75092;1.3408
1.056;0.7508;0.07795;-0.40114;-0.84974;-0.17279;0.7508;1.34081
1.057;0.75067;0.07778;-0.40126;-0.84971;-0.17295;0.75067;1.34081
1.058;0.75055;0.0776;-0.40138;-0.84967;-0.17311;0.75055;1.34082
1.059;0.75043;0.07743;-0.4015;-0.84964;-0.17326;0.75043;1.34082
1.06;0.75031;0.07726;-0.40162;-0.8496;-0.17342;0.75031;1.34082
1.061;0.75019;0.07708;-0.40174;-0.84956;-0.17358;0.75019;1.34083
1.062;0.75006;0.07691;-0.40186;-0.84953;-0.17373;0.75006;1.34083
1.063;0.74994;0.07674;-0.40198;-0.84949;-0.17389;0.74994;1.34084
1.064;0.74982;0.07656;-0.4021;-0.84945;-0.17405;0.74982;1.34084
1.065;0.7497;0.07639;-0.40222;-0.84942;-0.17421;0.7497;1.34084
1.066;0.74957;0.07622;-0.40234;-0.84938;-0.17436;0.74957;1.34085
1.067;0.74945;0.07604;-0.40246;-0.84935;-0.17452;0.74945;1.34085
1.068;0.74933;0.07587;-0.40258;-0.84931;-0.17468;0.74933;1.34086
1.069;0.74921;0.0757;-0.40269;-0.84927;-0.17483;0.74921;1.34086
1.07;0.74908;0.07553;-0.40281;-0.84923;-0.17499;0.74908;1.34086
1.071;0.74896;0.07535;-0.40293;-0.8492;-0.17515;0.74896;1.34087
1.072;0.74884;0.07518;-0.40305;-0.84916;-0.1753;0.74884;1.34087
1.073;0.74871;0.07501;-0.40317;-0.84912;-0.17546;0.74871;1.34087
1.074;0.74859;0.07483;-0.40329;-0.84909;-0.17562;0.74859;1.34088
1.075;0.74847;0.07466;-0.40341;-0.84905;-0.17577;0.74847;1.34088
1.076;0.74834;0.07449;-0.40353;-0.84901;-0.17593;0.74834;1.34088
1.077;0.74822;0.07431;-0.40365;-0.84897;-0.17609;0.74822;1.34088
1.078;0.7481;0.07414;-0.40377;-0.84894;-0.17624;0.7481;1.34089
1.079;0.74797;0.07397;-0.40389;-0.8489;-0.1764;0.74797;1.34089
1.08;0.74785;0.07379;-0.40401;-0.84886;-0.17655;0.74785;1.34089
1.081;0.74773;0.07362;-0.40413;-0.84882;-0.17671;0.74773;1.34089
1.082;0.7476;0.07345;-0.40424;-0.84879;-0.17687;0.7476;1.3409
1.083;0.74748;0.07327;-0.40436;-0.84875;-0.17702;0.74748;1.3409
1.084;0.74736;0.0731;-0.40448;-0.84871;-0.17718;0.74736;1.3409
1.085;0.74723;0.07293;-0.4046;-0.84867;-0.17734;0.74723;1.3409
1.086;0.74711;0.07275;-0.40472;-0.84863;-0.17749;0.74711;1.3409
1.087;0.74699;0.07258;-0.40484;-0.84859;-0.17765;0.74699;1.3409
1.088;0.74686;0.07241;-0.40496;-0.84856;-0.17781;0.74686;1.34091
1.089;0.74674;0.07223;-0.40508;-0.84852;-0.17796;0.74674;1.34091
1.09;0.74661;0.07206;-0.40519;-0.84848;-0.17812;0.74661;1.34091
1.091;0.74649;0.07189;-0.40531;-0.84844;-0.17827;0.74649;1.34091
1.092;0.74636;0.07171;-0.40543;-0.8484;-0.17843;0.74636;1.34091
1.093;0.74624;0.07154;-0.40555;-0.84836;-0.17859;0.74624;1.34091
1.094;0.74612;0.07137;-0.40567;-0.84832;-0.17874;0.74612;1.34091
1.095;0.74599;0.07119;-0.40579;-0.84828;-0.1789;0.74599;1.34091
1.096;0.74587;0.07102;-0.4059;-0.84825;-0.17906;0.74587;1.34092
1.097;0.74574;0.07085;-0.40602;-0.84821;-0.17921;0.74574;1.34092
1.098;0.74562;0.07067;-0.40614;-0.84817;-0.17937;0.74562;1.34092
1.099;0.74549;0.0705;-0.40626;-0.84813;-0.17952;0.74549;1.34092
1.1;0.74537;0.07033;-0.40638;-0.84809;-0.17968;0.74537;1.34092
1.101;0.74524;0.07015;-0.40649;-0.84805;-0.17984;0.74524;1.34092
1.102;0.74512;0.06998;-0.40661;-0.84801;-0.17999;0.74512;1.34092
1.103;0.74499;0.06981;-0.40673;-0.84797;-0.18015;0.74499;1.34092
1.104;0.74487;0.06963;-0.40685;-0.84793;-0.1803;0.74487;1.34092
1.105;0.74474;0.06946;-0.40697;-0.84789;-0.18046;0.74474;1.34092
1.106;0.74462;0.06929;-0.40708;-0.84785;-0.18062;0.74462;1.34092
1.107;0.74449;0.06911;-0.4072;-0.84781;-0.18077;0.74449;1.34092
1.108;0.74437;0.06894;-0.40732;-0.84777;-0.18093;0.74437;1.34092
1.109;0.74424;0.06877;-0.40744;-0.84773;-0.18108;0.74424;1.34092
1.11;0.74412;0.06859;-0.40755;-0.84769;-0.18124;0.74412;1.34092
1.111;0.74399;0.06842;-0.40767;-0.84765;-0.1814;0.74399;1.34092
1.112;0.74387;0.06825;-0.40779;-0.84761;-0.18155;0.74387;1.34092
1.113;0.74374;0.06807;-0.40791;-0.84757;-0.18171;0.74374;1.34091
1.114;0.74362;0.0679;-0.40802;-0.84753;-0.18186;0.74362;1.34091
1.115;0.74349;0.06773;-0.40814;-0.84748;-0.18202;0.74349;1.34091
1.116;0.74336;0.06755;-0.40826;-0.84744;-0.18217;0.74336;1.34091
1.117;0.74324;0.06738;-0.40838;-0.8474;-0.18233;0.74324;1.34091
1.118;0.74311;0.06721;-0.40849;-0.84736;-0.18249;0.74311;1.34091
1.119;0.74299;0.06703;-0.40861;-0.84732;-0.18264;0.74299;1.34091
1.12;0.74286;0.06686;-0.40873;-0.84728;-0.1828;0.74286;1.34091
1.121;0.74273;0.06669;-0.40884;-0.84724;-0.18295;0.74273;1.3409
1.122;0.74261;0.06651;-0.40896;-0.8472;-0.18311;0.74261;1.3409
1.123;0.74248;0.06634;-0.40908;-0.84715;-0.18326;0.74248;1.3409
1.124;0.74236;0.06617;-0.4092;-0.84711;-0.18342;0.74236;1.3409
1.125;0.74223;0.06599;-0.40931;-0.84707;-0.18357;0.74223;1.3409
1.126;0.7421;0.06582;-0.40943;-0.84703;-0.18373;0.7421;1.34089
1.127;0.74198;0.06565;-0.40955;-0.84699;-0.18388;0.74198;1.34089
1.128;0.74185;0.06547;-0.40966;-0.84695;-0.18404;0.74185;1.34089
1.129;0.74172;0.0653;-0.40978;-0.8469;-0.1842;0.74172;1.34089
1.13;0.7416;0.06513;-0.4099;-0.84686;-0.18435;0.7416;1.34089
1.131;0.74147;0.06495;-0.41001;-0.84682;-0.18451;0.74147;1.34088
1.132;0.74134;0.06478;-0.41013;-0.84678;-0.18466;0.74134;1.34088
1.133;0.74122;0.06461;-0.41025;-0.84673;-0.18482;0.74122;1.34088
1.134;0.74109;0.06443;-0.41036;-0.84669;-0.18497;0.74109;1.34087
1.135;0.74096;0.06426;-0.41048;-0.84665;-0.18513;0.74096;1.34087
1.136;0.74084;0.06409;-0.41059;-0.84661;-0.18528;0.74084;1.34087
1.137;0.74071;0.06391;-0.41071;-0.84656;-0.18544;0.74071;1.34086
1.138;0.74058;0.06374;-0.41083;-0.84652;-0.18559;0.74058;1.34086
1.139;0.74045;0.06356;-0.41094;-0.84648;-0.18575;0.74045;1.34086
1.14;0.74033;0.06339;-0.41106;-0.84644;-0.1859;0.74033;1.34085
1.141;0.7402;0.06322;-0.41118;-0.84639;-0.18606;0.7402;1.34085
1.142;0.74007;0.06304;-0.41129;-0.84635;-0.18621;0.74007;1.34085
1.143;0.73994;0.06287;-0.41141;-0.84631;-0.18637;0.73994;1.34084
1.144;0.73982;0.0627;-0.41152;-0.84626;-0.18652;0.73982;1.34084
1.145;0.73969;0.06252;-0.41164;-0.84622;-0.18668;0.73969;1.34084
1.146;0.73956;0.06235;-0.41176;-0.84618;-0.18683;0.73956;1.34083
1.147;0.73943;0.06218;-0.41187;-0.84613;-0.18699;0.73943;1.34083
1.148;0.73931;0.062;-0.41199;-0.84609;-0.18714;0.73931;1.34082
1.149;0.73918;0.06183;-0.4121;-0.84604;-0.1873;0.73918;1.34082
1.15;0.73905;0.06166;-0.41222;-0.846;-0.18745;0.73905;1.34081
1.151;0.73892;0.06148;-0.41233;-0.84596;-0.18761;0.73892;1.34081
1.152;0.73879;0.06131;-0.41245;-0.84591;-0.18776;0.73879;1.34081
1.153;0.73867;0.06114;-0.41256;-0.84587;-0.18792;0.73867;1.3408
1.154;0.73854;0.06096;-0.41268;-0.84582;-0.18807;0.73854;1.3408
1.155;0.73841;0.06079;-0.4128;-0.84578;-0.18823;0.73841;1.34079
1.156;0.73828;0.06061;-0.41291;-0.84573;-0.18838;0.73828;1.34079
1.157;0.73815;0.06044;-0.41303;-0.84569;-0.18854;0.73815;1.34078
1.158;0.73802;0.06027;-0.41314;-0.84565;-0.18869;0.73802;1.34078
1.159;0.7379;0.06009;-0.41326;-0.8456;-0.18885;0.7379;1.34077
1.16;0.73777;0.05992;-0.41337;-0.84556;-0.189;0.73777;1.34076
1.161;0.73764;0.05975;-0.41349;-0.84551;-0.18916;0.73764;1.34076
1.162;0.73751;0.05957;-0.4136;-0.84547;-0.18931;0.73751;1.34075
1.163;0.73738;0.0594;-0.41372;-0.84542;-0.18947;0.73738;1.34075
1.164;0.73725;0.05923;-0.41383;-0.84538;-0.18962;0.73725;1.34074
1.165;0.73712;0.05905;-0.41395;-0.84533;-0.18977;0.73712;1.34074
1.166;0.737;0.05888;-0.41406;-0.84529;-0.18993;0.737;1.34073
